"trial","RT","gaze_dir","target_dir","congr","eye_shift","SOA","ydiff","xdiff","blink","su","sac_dir","correct_sac","too_fast","too_slow"
12,308,"Left","Right","Incongruent","Shift eyes",500,-7.40000000000003,212.6,"No blink","p18","Right",1,0,0
12,313,"Left","Right","Incongruent","Shift head",500,17,240.3,"No blink","p19","Right",1,0,0
12,107,"Right","Right","Congruent","Shift head",900,43.3,245.9,"No blink","p20","Right",1,0,0
12,259,"Left","Right","Incongruent","Shift head",900,16.9,235.7,"No blink","p21","Right",1,0,0
12,251,"Left","Right","Incongruent","Shift head",100,-10.5,264.2,"No blink","p22","Right",1,0,0
13,310,"Left","Left","Congruent","Shift eyes",900,-24.1,-225,"No blink","p1","Left",1,0,0
13,341,"Left","Right","Incongruent","Shift eyes",500,-17.8,232.2,"No blink","p2","Right",1,0,0
13,377,"Right","Left","Incongruent","Shift head",500,1,-229.1,"No blink","p3","Left",1,0,0
13,103,"Left","Right","Incongruent","Shift eyes",100,0,-26.5,"No blink","p4","Insufficient amplitude",0,0,0
13,286,"Right","Right","Congruent","Shift eyes",500,2,234.7,"No blink","p5","Right",1,0,0
13,275,"Right","Right","Congruent","Shift eyes",900,6.19999999999999,211.4,"No blink","p6","Right",1,0,0
13,496,"Left","Left","Congruent","Shift eyes",500,0.800000000000011,358.6,"Contains blink","p7","Right",0,0,0
13,390,"Right","Left","Incongruent","Shift eyes",900,6,-226.8,"No blink","p8","Left",1,0,0
13,445,"Right","Left","Incongruent","Shift eyes",900,-24,-403.3,"No blink","p9","Left",1,0,0
13,262,"Right","Right","Congruent","Shift eyes",900,-3.19999999999999,218.8,"No blink","p10","Right",1,0,0
13,216,"Left","Left","Congruent","Shift head",100,-2.5,-203.3,"No blink","p11","Left",1,0,0
13,219,"Right","Right","Congruent","Shift head",900,10.4,227.9,"No blink","p12","Right",1,0,0
13,360,"Left","Right","Incongruent","Shift head",900,2.5,227.7,"No blink","p13","Right",1,0,0
13,418,"Left","Left","Congruent","Shift eyes",500,0.0999999999999659,-255.5,"No blink","p14","Left",1,0,0
13,279,"Right","Right","Congruent","Shift eyes",900,6.79999999999995,213.3,"No blink","p15","Right",1,0,0
13,256,"Right","Left","Incongruent","Shift eyes",900,1.60000000000002,-235.5,"No blink","p16","Left",1,0,0
13,246,"Left","Right","Incongruent","Shift eyes",500,4.19999999999999,262.7,"No blink","p17","Right",1,0,0
13,324,"Right","Left","Incongruent","Shift eyes",500,-2.30000000000001,-202.7,"No blink","p18","Left",1,0,0
13,417,"Right","Left","Incongruent","Shift eyes",100,-12.7,-216.6,"No blink","p19","Left",1,0,0
13,182,"Right","Left","Incongruent","Shift eyes",100,12.1,-234.6,"No blink","p20","Left",1,0,0
13,350,"Left","Right","Incongruent","Shift head",100,-6.40000000000003,233.4,"No blink","p21","Right",1,0,0
13,275,"Left","Right","Incongruent","Shift head",500,-33,236.2,"No blink","p22","Right",1,0,0
14,263,"Right","Right","Congruent","Shift head",900,-10.6,198,"No blink","p1","Right",1,0,0
14,307,"Left","Right","Incongruent","Shift eyes",500,-17.4,217,"No blink","p2","Right",1,0,0
14,503,"Right","Left","Incongruent","Shift eyes",100,7.30000000000001,-260.6,"No blink","p3","Left",1,0,0
14,277,"Right","Right","Congruent","Shift head",100,0,246.1,"No blink","p4","Right",1,0,0
14,174,"Left","Right","Incongruent","Shift head",100,-9.80000000000001,204,"No blink","p5","Right",1,0,0
14,375,"Left","Left","Congruent","Shift head",900,4.5,-229.2,"No blink","p6","Left",1,0,0
14,48,"Left","Left","Congruent","Shift eyes",100,-5.69999999999999,-249.9,"No blink","p7","Left",1,1,0
14,202,"Left","Left","Congruent","Shift head",100,-12.5,-236,"No blink","p8","Left",1,0,0
14,376,"Right","Left","Incongruent","Shift eyes",100,-4.39999999999998,-229.1,"No blink","p9","Left",1,0,0
14,255,"Right","Left","Incongruent","Shift eyes",900,1.19999999999999,-242.2,"No blink","p10","Left",1,0,0
14,304,"Left","Left","Congruent","Shift head",500,3.69999999999999,-10.2,"No blink","p11","Insufficient amplitude",0,0,0
14,245,"Left","Right","Incongruent","Shift head",500,17.3,201,"No blink","p12","Right",1,0,0
14,293,"Left","Left","Congruent","Shift eyes",500,-0.800000000000011,-237.6,"No blink","p13","Left",1,0,0
14,413,"Right","Left","Incongruent","Shift head",100,-16.8,-259,"No blink","p14","Left",1,0,0
14,435,"Right","Left","Incongruent","Shift head",100,-17.4,-200,"No blink","p15","Left",1,0,0
14,224,"Right","Left","Incongruent","Shift head",900,-42.2,-230.5,"No blink","p16","Left",1,0,0
14,278,"Left","Right","Incongruent","Shift eyes",100,11.5,254.5,"No blink","p17","Right",1,0,0
14,315,"Left","Left","Congruent","Shift eyes",900,-1,-198.1,"No blink","p18","Left",1,0,0
14,386,"Right","Left","Incongruent","Shift eyes",100,-17.5,-227.7,"No blink","p19","Left",1,0,0
14,136,"Left","Left","Congruent","Shift head",100,17.7,-222.9,"No blink","p20","Left",1,0,0
14,271,"Right","Right","Congruent","Shift head",900,-4.89999999999998,219.5,"No blink","p21","Right",1,0,0
14,240,"Left","Right","Incongruent","Shift eyes",500,-12.3,254.7,"No blink","p22","Right",1,0,0
15,263,"Left","Right","Incongruent","Shift eyes",900,-3.29999999999995,213.3,"No blink","p1","Right",1,0,0
15,223,"Left","Left","Congruent","Shift eyes",500,-31.8,-207,"No blink","p2","Left",1,0,0
15,347,"Right","Right","Congruent","Shift head",500,-19.9,209,"No blink","p3","Right",1,0,0
15,312,"Left","Left","Congruent","Shift head",500,0,-17.6,"Contains blink","p4","Insufficient amplitude",0,0,0
15,208,"Right","Left","Incongruent","Shift eyes",900,-1.79999999999995,-250.8,"No blink","p5","Left",1,0,0
15,239,"Left","Right","Incongruent","Shift head",500,14.8,212.6,"No blink","p6","Right",1,0,0
15,221,"Right","Left","Incongruent","Shift eyes",900,21.8,233.1,"No blink","p7","Right",0,0,0
15,31,"Right","Right","Congruent","Shift eyes",900,0,-204.6,"No blink","p8","Left",0,1,0
15,279,"Left","Left","Congruent","Shift eyes",100,-9.80000000000001,-221.6,"No blink","p9","Left",1,0,0
15,398,"Right","Left","Incongruent","Shift eyes",100,-0.700000000000045,-250.1,"No blink","p10","Left",1,0,0
15,214,"Left","Right","Incongruent","Shift eyes",100,-9.80000000000001,200.9,"No blink","p11","Right",1,0,0
15,418,"Left","Right","Incongruent","Shift eyes",100,16.5,239.9,"No blink","p12","Right",1,0,0
15,224,"Left","Left","Congruent","Shift eyes",500,-5.19999999999999,-235.8,"No blink","p13","Left",1,0,0
15,513,"Right","Right","Congruent","Shift eyes",100,8.90000000000003,239.3,"No blink","p14","Right",1,0,0
15,349,"Right","Left","Incongruent","Shift head",500,-11.3,-192.8,"No blink","p15","Left",1,0,0
15,219,"Right","Right","Congruent","Shift eyes",100,-8.30000000000001,210,"No blink","p16","Right",1,0,0
15,228,"Right","Right","Congruent","Shift head",900,16.2,257.8,"No blink","p17","Right",1,0,0
15,377,"Right","Left","Incongruent","Shift head",500,-9.80000000000001,-197.4,"No blink","p18","Left",1,0,0
15,245,"Left","Right","Incongruent","Shift eyes",500,-22.6,202.8,"No blink","p19","Right",1,0,0
15,103,"Left","Left","Congruent","Shift head",500,18.5,-228.9,"No blink","p20","Left",1,0,0
15,268,"Left","Left","Congruent","Shift eyes",900,10.7,-245.6,"No blink","p21","Left",1,0,0
15,247,"Left","Left","Congruent","Shift eyes",900,-16.9,-222.3,"No blink","p22","Left",1,0,0
16,303,"Left","Left","Congruent","Shift head",500,-22.2,-243,"No blink","p1","Left",1,0,0
16,219,"Right","Left","Incongruent","Shift eyes",900,-19.5,-203.8,"No blink","p2","Left",1,0,0
16,400,"Left","Right","Incongruent","Shift eyes",100,-23.1,217.8,"No blink","p3","Right",1,0,0
16,773,"Left","Left","Congruent","Shift head",100,0,-241.5,"Contains blink","p4","Left",1,0,1
16,315,"Left","Left","Congruent","Shift head",500,-11.3,-239.8,"No blink","p5","Left",1,0,0
16,330,"Left","Left","Congruent","Shift eyes",900,10,-214.9,"No blink","p6","Left",1,0,0
16,275,"Right","Left","Incongruent","Shift head",900,7.5,231.9,"No blink","p7","Right",0,0,0
16,288,"Left","Right","Incongruent","Shift eyes",500,-9.39999999999998,238,"No blink","p8","Right",1,0,0
16,250,"Right","Right","Congruent","Shift eyes",500,3,232.6,"No blink","p9","Right",1,0,0
16,231,"Left","Left","Congruent","Shift head",100,3.80000000000001,-235.9,"No blink","p10","Left",1,0,0
16,195,"Right","Right","Congruent","Shift eyes",100,-8.80000000000001,225.5,"No blink","p11","Right",1,0,0
16,284,"Left","Left","Congruent","Shift head",100,-0.199999999999989,-237.2,"No blink","p12","Left",1,0,0
16,230,"Right","Right","Congruent","Shift eyes",500,1.5,242.1,"No blink","p13","Right",1,0,0
16,331,"Left","Right","Incongruent","Shift eyes",500,0.200000000000045,229.2,"No blink","p14","Right",1,0,0
16,223,"Right","Right","Congruent","Shift eyes",900,0.300000000000011,180.4,"No blink","p15","Right",1,0,0
16,204,"Left","Right","Incongruent","Shift eyes",500,-15.8,197.7,"No blink","p16","Right",1,0,0
16,263,"Left","Left","Congruent","Shift head",100,-11.8,-315,"No blink","p17","Left",1,0,0
16,406,"Left","Left","Congruent","Shift eyes",500,-4.10000000000002,-209.7,"No blink","p18","Left",1,0,0
16,294,"Left","Left","Congruent","Shift head",900,-3.5,-214.7,"No blink","p19","Left",1,0,0
16,496,"Left","Right","Incongruent","Shift head",900,-21.6,230.5,"Contains blink","p20","Right",1,0,0
16,33,"Right","Right","Congruent","Shift eyes",500,-12.6,-13.2,"Contains blink","p21","Insufficient amplitude",0,1,0
16,318,"Right","Left","Incongruent","Shift head",100,5.40000000000003,-208.8,"No blink","p22","Left",1,0,0
17,319,"Right","Right","Congruent","Shift head",500,2.30000000000001,206.3,"No blink","p1","Right",1,0,0
17,399,"Right","Left","Incongruent","Shift head",100,63,-198.6,"No blink","p2","Left",1,0,0
17,311,"Right","Right","Congruent","Shift eyes",900,-0.600000000000023,193.7,"No blink","p3","Right",1,0,0
17,321,"Left","Right","Incongruent","Shift head",500,0,233.9,"No blink","p4","Right",1,0,0
17,516,"Left","Left","Congruent","Shift eyes",900,-12,-245.4,"No blink","p5","Left",1,0,0
17,388,"Left","Left","Congruent","Shift head",500,1.5,-220.5,"No blink","p6","Left",1,0,0
17,43,"Right","Left","Incongruent","Shift head",100,7.19999999999999,232.1,"No blink","p7","Right",0,1,0
17,239,"Left","Left","Congruent","Shift eyes",900,14.4,-220.6,"No blink","p8","Left",1,0,0
17,402,"Left","Left","Congruent","Shift head",100,-8,15.7,"No blink","p9","Insufficient amplitude",0,0,0
17,290,"Left","Right","Incongruent","Shift head",100,-3.90000000000003,240.2,"No blink","p10","Right",1,0,0
17,180,"Left","Left","Congruent","Shift head",500,-1.69999999999999,-220.2,"No blink","p11","Left",1,0,0
17,332,"Left","Right","Incongruent","Shift eyes",100,22.2,237,"No blink","p12","Right",1,0,0
17,260,"Left","Left","Congruent","Shift head",500,-3.5,-232.7,"No blink","p13","Left",1,0,0
17,302,"Right","Right","Congruent","Shift head",900,12.1,216.9,"No blink","p14","Right",1,0,0
17,223,"Left","Left","Congruent","Shift eyes",900,-23.9,-199.2,"No blink","p15","Left",1,0,0
17,215,"Left","Right","Incongruent","Shift eyes",900,-21.7,214.8,"No blink","p16","Right",1,0,0
17,246,"Right","Right","Congruent","Shift eyes",900,2.89999999999998,227.8,"No blink","p17","Right",1,0,0
17,340,"Right","Right","Congruent","Shift head",900,-4.79999999999995,212.5,"No blink","p18","Right",1,0,0
17,282,"Left","Left","Congruent","Shift head",100,-8.19999999999999,-239.8,"No blink","p19","Left",1,0,0
17,125,"Left","Right","Incongruent","Shift eyes",500,24.9,240.1,"No blink","p20","Right",1,0,0
17,245,"Right","Right","Congruent","Shift eyes",500,18.3,229.6,"No blink","p21","Right",1,0,0
17,285,"Left","Left","Congruent","Shift eyes",100,-8,-226.4,"No blink","p22","Left",1,0,0
18,348,"Right","Right","Congruent","Shift head",100,-1.5,222.8,"No blink","p1","Right",1,0,0
18,226,"Left","Left","Congruent","Shift eyes",500,-21,-175.8,"No blink","p2","Left",1,0,0
18,366,"Left","Left","Congruent","Shift eyes",500,10.6,-272.5,"No blink","p3","Left",1,0,0
18,470,"Left","Right","Incongruent","Shift eyes",100,0,261.1,"No blink","p4","Right",1,0,0
18,502,"Left","Right","Incongruent","Shift head",100,9.5,236.4,"No blink","p5","Right",1,0,0
18,386,"Left","Left","Congruent","Shift eyes",900,18.6,-202.3,"No blink","p6","Left",1,0,0
18,246,"Left","Right","Incongruent","Shift eyes",500,-2.19999999999999,-348,"No blink","p7","Left",0,0,0
18,217,"Right","Left","Incongruent","Shift head",900,6.70000000000005,-222.3,"No blink","p8","Left",1,0,0
18,333,"Left","Right","Incongruent","Shift eyes",100,-1.5,247.8,"No blink","p9","Right",1,0,0
18,316,"Right","Right","Congruent","Shift eyes",100,6.40000000000003,230.7,"No blink","p10","Right",1,0,0
18,212,"Right","Left","Incongruent","Shift head",900,5.89999999999998,-229.5,"No blink","p11","Left",1,0,0
18,284,"Right","Right","Congruent","Shift eyes",100,11.6,265.3,"No blink","p12","Right",1,0,0
18,307,"Right","Left","Incongruent","Shift head",900,11.6,-223.4,"No blink","p13","Left",1,0,0
18,307,"Right","Right","Congruent","Shift head",100,-15.7,227.9,"No blink","p14","Right",1,0,0
18,313,"Right","Left","Incongruent","Shift eyes",100,-19.2,-190.8,"No blink","p15","Left",1,0,0
18,317,"Left","Right","Incongruent","Shift head",100,-17.3,210.9,"No blink","p16","Right",1,0,0
18,225,"Right","Right","Congruent","Shift eyes",500,10.8,242,"No blink","p17","Right",1,0,0
18,287,"Left","Left","Congruent","Shift head",100,-11.6,-226.7,"No blink","p18","Left",1,0,0
18,232,"Right","Right","Congruent","Shift eyes",500,16.5,202.3,"No blink","p19","Right",1,0,0
18,102,"Left","Left","Congruent","Shift eyes",500,18.2,-223.4,"No blink","p20","Left",1,0,0
18,215,"Right","Right","Congruent","Shift head",900,-10.8,229.7,"No blink","p21","Right",1,0,0
18,274,"Right","Right","Congruent","Shift head",100,-5.5,218.2,"No blink","p22","Right",1,0,0
19,386,"Left","Left","Congruent","Shift eyes",100,-0.100000000000023,-284.2,"No blink","p1","Left",1,0,0
19,239,"Right","Right","Congruent","Shift eyes",900,-36.3,211.4,"No blink","p2","Right",1,0,0
19,318,"Right","Left","Incongruent","Shift eyes",500,1.10000000000002,-255.8,"No blink","p3","Left",1,0,0
19,367,"Left","Right","Incongruent","Shift eyes",100,0,353.5,"No blink","p4","Right",1,0,0
19,339,"Right","Right","Congruent","Shift eyes",900,3.89999999999998,241.5,"No blink","p5","Right",1,0,0
19,468,"Right","Right","Congruent","Shift eyes",100,3,234.1,"No blink","p6","Right",1,0,0
19,47,"Left","Left","Congruent","Shift head",100,-3.80000000000001,-242.5,"No blink","p7","Left",1,1,0
19,305,"Right","Left","Incongruent","Shift head",100,1.5,-206.5,"No blink","p8","Left",1,0,0
19,226,"Right","Right","Congruent","Shift eyes",900,-4.70000000000005,-140.3,"No blink","p9","Left",0,0,0
19,207,"Right","Right","Congruent","Shift eyes",500,-1.80000000000001,219.1,"No blink","p10","Right",1,0,0
19,209,"Left","Right","Incongruent","Shift head",900,-8,225.9,"No blink","p11","Right",1,0,0
19,381,"Left","Right","Incongruent","Shift eyes",100,18.4,247.2,"No blink","p12","Right",1,0,0
19,282,"Right","Right","Congruent","Shift eyes",500,-2.40000000000003,215.9,"No blink","p13","Right",1,0,0
19,415,"Left","Right","Incongruent","Shift eyes",100,-7.80000000000001,183.8,"No blink","p14","Right",1,0,0
19,334,"Right","Left","Incongruent","Shift head",900,-27.2,-213.4,"No blink","p15","Left",1,0,0
19,273,"Right","Left","Incongruent","Shift eyes",500,-66.1,-245.1,"No blink","p16","Left",1,0,0
19,289,"Right","Left","Incongruent","Shift eyes",100,-10.8,-272.4,"No blink","p17","Left",1,0,0
19,299,"Left","Right","Incongruent","Shift head",100,-3.89999999999998,229,"No blink","p18","Right",1,0,0
19,356,"Left","Right","Incongruent","Shift eyes",100,-13.7,210,"No blink","p19","Right",1,0,0
19,89,"Right","Right","Congruent","Shift eyes",900,32.5,245.2,"No blink","p20","Right",1,0,0
19,343,"Right","Right","Congruent","Shift head",100,13.7,260.5,"No blink","p21","Right",1,0,0
19,257,"Left","Right","Incongruent","Shift head",900,-30.3,289.7,"No blink","p22","Right",1,0,0
20,265,"Left","Left","Congruent","Shift head",100,-4.10000000000002,-238.7,"No blink","p1","Left",1,0,0
20,230,"Right","Right","Congruent","Shift eyes",500,-24.2,215.9,"No blink","p2","Right",1,0,0
20,334,"Right","Right","Congruent","Shift eyes",500,-24.9,209.9,"No blink","p3","Right",1,0,0
20,238,"Left","Left","Congruent","Shift eyes",900,0,-289.8,"Contains blink","p4","Left",1,0,0
20,414,"Left","Left","Congruent","Shift eyes",500,-3,-230.4,"No blink","p5","Left",1,0,0
20,303,"Right","Left","Incongruent","Shift eyes",500,11.8,-221.3,"No blink","p6","Left",1,0,0
20,51,"Right","Left","Incongruent","Shift eyes",100,-4.89999999999998,-237.9,"No blink","p7","Left",1,1,0
20,295,"Left","Left","Congruent","Shift head",900,10.1,-203.4,"No blink","p8","Left",1,0,0
20,438,"Right","Left","Incongruent","Shift head",100,-19.2,-196.9,"No blink","p9","Left",1,0,0
20,171,"Right","Right","Congruent","Shift head",900,19.5,-201.3,"No blink","p10","Left",0,0,0
20,257,"Left","Right","Incongruent","Shift head",500,-18,245.1,"No blink","p11","Right",1,0,0
20,281,"Right","Left","Incongruent","Shift eyes",100,0.5,-245.2,"No blink","p12","Left",1,0,0
20,230,"Left","Left","Congruent","Shift head",500,-0.900000000000034,-230.2,"No blink","p13","Left",1,0,0
20,282,"Right","Right","Congruent","Shift eyes",500,-7.59999999999997,235.4,"No blink","p14","Right",1,0,0
20,288,"Left","Left","Congruent","Shift head",900,-27.7,-222.4,"No blink","p15","Left",1,0,0
20,208,"Left","Left","Congruent","Shift head",100,19.4,-251.2,"No blink","p16","Left",1,0,0
20,219,"Right","Right","Congruent","Shift head",100,0.400000000000034,235.7,"No blink","p17","Right",1,0,0
20,1254,"Left","Left","Congruent","Shift head",900,NA,NA,NA,"p18",NA,NA,0,1
20,369,"Left","Left","Congruent","Shift eyes",900,11.1,-220.3,"No blink","p19","Left",1,0,0
20,123,"Right","Left","Incongruent","Shift head",500,22.3,-229.6,"No blink","p20","Left",1,0,0
20,319,"Right","Left","Incongruent","Shift eyes",100,0.399999999999977,-260.3,"No blink","p21","Left",1,0,0
20,206,"Left","Right","Incongruent","Shift head",900,1,26.7,"No blink","p22","Insufficient amplitude",0,0,0
21,213,"Right","Right","Congruent","Shift eyes",500,-7,220.6,"No blink","p1","Right",1,0,0
21,176,"Left","Right","Incongruent","Shift eyes",900,-17.3,213.3,"No blink","p2","Right",1,0,0
21,424,"Left","Right","Incongruent","Shift head",100,-27.2,208.2,"No blink","p3","Right",1,0,0
21,426,"Right","Left","Incongruent","Shift head",100,0,-246.4,"No blink","p4","Left",1,0,0
21,428,"Left","Left","Congruent","Shift eyes",900,9,-265,"No blink","p5","Left",1,0,0
21,265,"Right","Left","Incongruent","Shift head",900,8,-214.8,"No blink","p6","Left",1,0,0
21,430,"Left","Left","Congruent","Shift eyes",500,33,301.4,"Contains blink","p7","Right",0,0,0
21,236,"Right","Left","Incongruent","Shift eyes",500,4.69999999999999,-202.5,"No blink","p8","Left",1,0,0
21,343,"Right","Left","Incongruent","Shift eyes",100,3.5,-255.4,"No blink","p9","Left",1,0,0
21,208,"Right","Right","Congruent","Shift eyes",900,-19.8,225.5,"No blink","p10","Right",1,0,0
21,242,"Left","Right","Incongruent","Shift eyes",500,-16.4,51.9,"No blink","p11","Insufficient amplitude",0,0,0
21,254,"Right","Right","Congruent","Shift eyes",900,12,224.4,"No blink","p12","Right",1,0,0
21,281,"Right","Right","Congruent","Shift head",500,2.10000000000002,225.6,"No blink","p13","Right",1,0,0
21,390,"Left","Left","Congruent","Shift eyes",100,-12,-232.6,"No blink","p14","Left",1,0,0
21,318,"Right","Right","Congruent","Shift head",900,10.9,244.6,"No blink","p15","Right",1,0,0
